layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
6,mlp_out,ar,tier_2,standard_translation,-0.0009,0.0141,20,0
7,residual,ar,tier_2,standard_translation,-0.0129,0.0192,20,0
7,attn_out,ar,tier_2,standard_translation,0.0053,0.0015,20,0
7,mlp_out,ar,tier_2,standard_translation,-0.0053,0.0209,20,0
8,residual,ar,tier_2,standard_translation,-0.01,0.0133,20,0
8,attn_out,ar,tier_2,standard_translation,0.0022,0.0029,20,0
8,mlp_out,ar,tier_2,standard_translation,-0.003,0.0101,20,0
9,residual,ar,tier_2,standard_translation,-0.0088,0.0125,20,0
9,attn_out,ar,tier_2,standard_translation,0.0002,0.0013,20,0
9,mlp_out,ar,tier_2,standard_translation,-0.0042,0.0061,20,0
10,residual,ar,tier_2,standard_translation,0.0012,0.0158,20,0
10,attn_out,ar,tier_2,standard_translation,0.0024,0.0051,20,0
10,mlp_out,ar,tier_2,standard_translation,0.0041,0.0088,20,0
11,residual,ar,tier_2,standard_translation,0.0001,0.0155,20,0
11,attn_out,ar,tier_2,standard_translation,0.002,0.0042,20,0
11,mlp_out,ar,tier_2,standard_translation,-0.0057,0.0063,20,0
12,residual,ar,tier_2,standard_translation,0.0012,0.0152,20,0
12,attn_out,ar,tier_2,standard_translation,0.0014,0.0021,20,0
12,mlp_out,ar,tier_2,standard_translation,0.0004,0.002,20,0
13,residual,ar,tier_2,standard_translation,-0.0012,0.0107,20,0
13,attn_out,ar,tier_2,standard_translation,0.0012,0.0009,20,0
13,mlp_out,ar,tier_2,standard_translation,-0.0004,0.0015,20,0
14,residual,ar,tier_2,standard_translation,0.0003,0.0084,20,0
14,attn_out,ar,tier_2,standard_translation,0.0005,0.0016,20,0
14,mlp_out,ar,tier_2,standard_translation,-0.001,0.0009,20,0
15,residual,ar,tier_2,standard_translation,0.0034,0.0033,20,0
15,attn_out,ar,tier_2,standard_translation,-0.0001,0.0006,20,0
15,mlp_out,ar,tier_2,standard_translation,0.0001,0.0016,20,0
16,residual,ar,tier_2,standard_translation,0.0032,0.0044,20,0
16,attn_out,ar,tier_2,standard_translation,0.0003,0.0007,20,0
16,mlp_out,ar,tier_2,standard_translation,0.0006,0.0012,20,0
17,residual,ar,tier_2,standard_translation,-0.0001,0.0036,20,0
17,attn_out,ar,tier_2,standard_translation,0.0004,0.0005,20,0
17,mlp_out,ar,tier_2,standard_translation,0.0002,0.0009,20,0
18,residual,ar,tier_2,standard_translation,0.0011,0.0023,20,0
18,attn_out,ar,tier_2,standard_translation,0.0003,0.0006,20,0
18,mlp_out,ar,tier_2,standard_translation,0.0004,0.0005,20,0
19,residual,ar,tier_2,standard_translation,0.0006,0.0023,20,0
19,attn_out,ar,tier_2,standard_translation,0.0007,0.0005,20,0
19,mlp_out,ar,tier_2,standard_translation,-0.0,0.0008,20,0
20,residual,ar,tier_2,standard_translation,0.0004,0.0019,20,0
20,attn_out,ar,tier_2,standard_translation,0.0005,0.001,20,0
20,mlp_out,ar,tier_2,standard_translation,0.0005,0.001,20,0
21,residual,ar,tier_2,standard_translation,0.0005,0.0023,20,0
21,attn_out,ar,tier_2,standard_translation,0.0005,0.0008,20,0
21,mlp_out,ar,tier_2,standard_translation,-0.0002,0.0008,20,0
22,residual,ar,tier_2,standard_translation,0.0008,0.0025,20,0
22,attn_out,ar,tier_2,standard_translation,0.0,0.0007,20,0
22,mlp_out,ar,tier_2,standard_translation,0.0012,0.0006,20,0
23,residual,ar,tier_2,standard_translation,0.0004,0.0017,20,0
23,attn_out,ar,tier_2,standard_translation,0.0006,0.0005,20,0
23,mlp_out,ar,tier_2,standard_translation,0.0005,0.0014,20,0
24,residual,ar,tier_2,standard_translation,0.0011,0.0015,20,0
24,attn_out,ar,tier_2,standard_translation,0.0008,0.0005,20,0
24,mlp_out,ar,tier_2,standard_translation,0.0016,0.0005,20,0
25,residual,ar,tier_2,standard_translation,0.0011,0.0013,20,0
25,attn_out,ar,tier_2,standard_translation,0.0004,0.0004,20,0
25,mlp_out,ar,tier_2,standard_translation,-0.0001,0.0007,20,0
26,residual,ar,tier_2,standard_translation,0.0006,0.0008,20,0
26,attn_out,ar,tier_2,standard_translation,-0.0001,0.0004,20,0
26,mlp_out,ar,tier_2,standard_translation,0.0004,0.0006,20,0
27,residual,ar,tier_2,standard_translation,0.0011,0.0008,20,0
27,attn_out,ar,tier_2,standard_translation,0.0001,0.0004,20,0
27,mlp_out,ar,tier_2,standard_translation,0.0003,0.0006,20,0
28,residual,ar,tier_2,standard_translation,0.0011,0.0004,20,0
28,attn_out,ar,tier_2,standard_translation,0.0001,0.0003,20,0
28,mlp_out,ar,tier_2,standard_translation,0.0003,0.0006,20,0
29,residual,ar,tier_2,standard_translation,0.0012,0.0008,20,0
29,attn_out,ar,tier_2,standard_translation,0.0001,0.0003,20,0
29,mlp_out,ar,tier_2,standard_translation,0.0003,0.0005,20,0
30,residual,ar,tier_2,standard_translation,-0.0004,0.0004,20,0
30,attn_out,ar,tier_2,standard_translation,-0.0,0.0001,20,0
30,mlp_out,ar,tier_2,standard_translation,-0.0002,0.0002,20,0
31,residual,ar,tier_2,standard_translation,0.0,0.0,20,0
31,attn_out,ar,tier_2,standard_translation,0.0,0.0,20,0
31,mlp_out,ar,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ru,tier_2,standard_translation,-0.0001,0.0325,20,0
0,attn_out,ru,tier_2,standard_translation,-0.0242,0.0168,20,0
0,mlp_out,ru,tier_2,standard_translation,-0.0077,0.0533,20,0
1,residual,ru,tier_2,standard_translation,-0.0361,0.0603,20,0
1,attn_out,ru,tier_2,standard_translation,-0.0108,0.0126,20,0
1,mlp_out,ru,tier_2,standard_translation,-0.0134,0.0247,20,0
2,residual,ru,tier_2,standard_translation,-0.0361,0.0709,20,0
2,attn_out,ru,tier_2,standard_translation,0.0062,0.0155,20,0
2,mlp_out,ru,tier_2,standard_translation,-0.0339,0.0543,20,0
3,residual,ru,tier_2,standard_translation,-0.0558,0.072,20,0
3,attn_out,ru,tier_2,standard_translation,-0.0548,0.0487,20,0
3,mlp_out,ru,tier_2,standard_translation,-0.0331,0.038,20,0
4,residual,ru,tier_2,standard_translation,-0.0595,0.0518,20,0
4,attn_out,ru,tier_2,standard_translation,-0.0037,0.0208,20,0
4,mlp_out,ru,tier_2,standard_translation,-0.0442,0.0112,20,0
5,residual,ru,tier_2,standard_translation,-0.0676,0.0557,20,0
5,attn_out,ru,tier_2,standard_translation,-0.0191,0.0078,20,0
5,mlp_out,ru,tier_2,standard_translation,-0.0606,0.0278,20,0
6,residual,ru,tier_2,standard_translation,-0.0586,0.0552,20,0
6,attn_out,ru,tier_2,standard_translation,-0.0177,0.0187,20,0
6,mlp_out,ru,tier_2,standard_translation,-0.048,0.031,20,0
7,residual,ru,tier_2,standard_translation,-0.0396,0.0486,20,0
7,attn_out,ru,tier_2,standard_translation,-0.0108,0.0149,20,0
7,mlp_out,ru,tier_2,standard_translation,-0.0434,0.0216,20,0
8,residual,ru,tier_2,standard_translation,-0.0184,0.0462,20,0
8,attn_out,ru,tier_2,standard_translation,-0.018,0.008,20,0
8,mlp_out,ru,tier_2,standard_translation,-0.0269,0.0318,20,0
9,residual,ru,tier_2,standard_translation,0.0014,0.0516,20,0
9,attn_out,ru,tier_2,standard_translation,-0.0068,0.0075,20,0
9,mlp_out,ru,tier_2,standard_translation,-0.0186,0.032,20,0
10,residual,ru,tier_2,standard_translation,0.0146,0.051,20,0
10,attn_out,ru,tier_2,standard_translation,0.004,0.0178,20,0
10,mlp_out,ru,tier_2,standard_translation,-0.0384,0.0228,20,0
11,residual,ru,tier_2,standard_translation,0.0336,0.0661,20,0
11,attn_out,ru,tier_2,standard_translation,-0.0016,0.0072,20,0
11,mlp_out,ru,tier_2,standard_translation,-0.0064,0.026,20,0
12,residual,ru,tier_2,standard_translation,0.0437,0.0451,20,0
12,attn_out,ru,tier_2,standard_translation,0.0145,0.0091,20,0
12,mlp_out,ru,tier_2,standard_translation,-0.0058,0.0092,20,0
13,residual,ru,tier_2,standard_translation,0.03,0.0216,20,0
13,attn_out,ru,tier_2,standard_translation,0.0016,0.0022,20,0
13,mlp_out,ru,tier_2,standard_translation,-0.007,0.0065,20,0
14,residual,ru,tier_2,standard_translation,0.0171,0.0054,20,0
14,attn_out,ru,tier_2,standard_translation,0.0022,0.0037,20,0
14,mlp_out,ru,tier_2,standard_translation,-0.0069,0.009,20,0
15,residual,ru,tier_2,standard_translation,0.0092,0.0086,20,0
15,attn_out,ru,tier_2,standard_translation,-0.0,0.0038,20,0
15,mlp_out,ru,tier_2,standard_translation,-0.0031,0.0076,20,0
16,residual,ru,tier_2,standard_translation,0.0135,0.0086,20,0
16,attn_out,ru,tier_2,standard_translation,-0.0003,0.0012,20,0
16,mlp_out,ru,tier_2,standard_translation,0.0016,0.0053,20,0
17,residual,ru,tier_2,standard_translation,0.0093,0.009,20,0
17,attn_out,ru,tier_2,standard_translation,0.0011,0.0034,20,0
17,mlp_out,ru,tier_2,standard_translation,0.0011,0.0053,20,0
18,residual,ru,tier_2,standard_translation,0.0068,0.0084,20,0
18,attn_out,ru,tier_2,standard_translation,-0.0001,0.001,20,0
18,mlp_out,ru,tier_2,standard_translation,0.0004,0.0049,20,0
19,residual,ru,tier_2,standard_translation,0.0055,0.008,20,0
19,attn_out,ru,tier_2,standard_translation,-0.0007,0.0004,20,0
19,mlp_out,ru,tier_2,standard_translation,0.0019,0.0031,20,0
20,residual,ru,tier_2,standard_translation,0.0049,0.0086,20,0
20,attn_out,ru,tier_2,standard_translation,-0.0007,0.0005,20,0
20,mlp_out,ru,tier_2,standard_translation,0.0013,0.0028,20,0
21,residual,ru,tier_2,standard_translation,0.0047,0.008,20,0
21,attn_out,ru,tier_2,standard_translation,-0.0005,0.0005,20,0
21,mlp_out,ru,tier_2,standard_translation,-0.0014,0.0007,20,0
22,residual,ru,tier_2,standard_translation,0.0037,0.006,20,0
22,attn_out,ru,tier_2,standard_translation,-0.0003,0.0008,20,0
22,mlp_out,ru,tier_2,standard_translation,0.0026,0.0031,20,0
23,residual,ru,tier_2,standard_translation,0.0036,0.0065,20,0
23,attn_out,ru,tier_2,standard_translation,-0.0001,0.0004,20,0
23,mlp_out,ru,tier_2,standard_translation,0.0007,0.0014,20,0
24,residual,ru,tier_2,standard_translation,0.0043,0.0058,20,0
24,attn_out,ru,tier_2,standard_translation,-0.0004,0.0005,20,0
24,mlp_out,ru,tier_2,standard_translation,0.0008,0.0015,20,0
25,residual,ru,tier_2,standard_translation,0.0038,0.0056,20,0
25,attn_out,ru,tier_2,standard_translation,0.0004,0.0004,20,0
25,mlp_out,ru,tier_2,standard_translation,0.0023,0.0038,20,0
26,residual,ru,tier_2,standard_translation,0.0024,0.0058,20,0
26,attn_out,ru,tier_2,standard_translation,-0.0001,0.0009,20,0
26,mlp_out,ru,tier_2,standard_translation,0.0011,0.0006,20,0
27,residual,ru,tier_2,standard_translation,0.0025,0.0062,20,0
27,attn_out,ru,tier_2,standard_translation,0.0002,0.0005,20,0
27,mlp_out,ru,tier_2,standard_translation,-0.0007,0.0019,20,0
28,residual,ru,tier_2,standard_translation,0.0,0.0017,20,0
28,attn_out,ru,tier_2,standard_translation,-0.0002,0.0003,20,0
28,mlp_out,ru,tier_2,standard_translation,-0.0,0.0016,20,0
29,residual,ru,tier_2,standard_translation,-0.0001,0.0015,20,0
29,attn_out,ru,tier_2,standard_translation,0.0,0.0007,20,0
29,mlp_out,ru,tier_2,standard_translation,-0.0015,0.0008,20,0
30,residual,ru,tier_2,standard_translation,0.0004,0.0004,20,0
30,attn_out,ru,tier_2,standard_translation,-0.0,0.0002,20,0
30,mlp_out,ru,tier_2,standard_translation,-0.001,0.0002,20,0
31,residual,ru,tier_2,standard_translation,0.0,0.0,20,0
31,attn_out,ru,tier_2,standard_translation,0.0,0.0,20,0
31,mlp_out,ru,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ko,tier_2,standard_translation,-0.1488,0.1188,20,0
0,attn_out,ko,tier_2,standard_translation,-0.0153,0.0396,20,0
0,mlp_out,ko,tier_2,standard_translation,-0.0362,0.0298,20,0
1,residual,ko,tier_2,standard_translation,-0.0824,0.0727,20,0
1,attn_out,ko,tier_2,standard_translation,-0.0303,0.0198,20,0
1,mlp_out,ko,tier_2,standard_translation,-0.002,0.0395,20,0
2,residual,ko,tier_2,standard_translation,-0.0523,0.0655,20,0
2,attn_out,ko,tier_2,standard_translation,-0.0224,0.0205,20,0
2,mlp_out,ko,tier_2,standard_translation,-0.0298,0.0262,20,0
3,residual,ko,tier_2,standard_translation,-0.0149,0.0836,20,0
3,attn_out,ko,tier_2,standard_translation,-0.0416,0.0635,20,0
3,mlp_out,ko,tier_2,standard_translation,-0.0609,0.0292,20,0
4,residual,ko,tier_2,standard_translation,0.0087,0.1505,20,0
4,attn_out,ko,tier_2,standard_translation,-0.0233,0.0318,20,0
4,mlp_out,ko,tier_2,standard_translation,-0.03,0.0389,20,0
5,residual,ko,tier_2,standard_translation,0.0084,0.1716,20,0
5,attn_out,ko,tier_2,standard_translation,-0.0631,0.0178,20,0
5,mlp_out,ko,tier_2,standard_translation,-0.0367,0.029,20,0
6,residual,ko,tier_2,standard_translation,0.003,0.1946,20,0
6,attn_out,ko,tier_2,standard_translation,-0.0627,0.0388,20,0
6,mlp_out,ko,tier_2,standard_translation,-0.0484,0.0431,20,0
7,residual,ko,tier_2,standard_translation,-0.0107,0.17,20,0
7,attn_out,ko,tier_2,standard_translation,-0.0326,0.0183,20,0
7,mlp_out,ko,tier_2,standard_translation,-0.0274,0.0468,20,0
8,residual,ko,tier_2,standard_translation,-0.0265,0.125,20,0
8,attn_out,ko,tier_2,standard_translation,-0.0688,0.0193,20,0
8,mlp_out,ko,tier_2,standard_translation,-0.0473,0.0305,20,0
9,residual,ko,tier_2,standard_translation,-0.04,0.1038,20,0
9,attn_out,ko,tier_2,standard_translation,-0.0524,0.0241,20,0
9,mlp_out,ko,tier_2,standard_translation,-0.0336,0.0161,20,0
10,residual,ko,tier_2,standard_translation,-0.0465,0.0756,20,0
10,attn_out,ko,tier_2,standard_translation,-0.0375,0.0152,20,0
10,mlp_out,ko,tier_2,standard_translation,-0.0151,0.0199,20,0
11,residual,ko,tier_2,standard_translation,-0.0488,0.0675,20,0
11,attn_out,ko,tier_2,standard_translation,0.0189,0.0122,20,0
11,mlp_out,ko,tier_2,standard_translation,-0.0368,0.0299,20,0
12,residual,ko,tier_2,standard_translation,-0.0214,0.0476,20,0
12,attn_out,ko,tier_2,standard_translation,0.0046,0.0111,20,0
12,mlp_out,ko,tier_2,standard_translation,0.0129,0.0171,20,0
13,residual,ko,tier_2,standard_translation,0.012,0.046,20,0
13,attn_out,ko,tier_2,standard_translation,0.0089,0.0087,20,0
13,mlp_out,ko,tier_2,standard_translation,-0.0031,0.0111,20,0
14,residual,ko,tier_2,standard_translation,0.0293,0.0344,20,0
14,attn_out,ko,tier_2,standard_translation,0.0046,0.0049,20,0
14,mlp_out,ko,tier_2,standard_translation,-0.0146,0.011,20,0
15,residual,ko,tier_2,standard_translation,0.015,0.0278,20,0
15,attn_out,ko,tier_2,standard_translation,0.0066,0.0045,20,0
15,mlp_out,ko,tier_2,standard_translation,-0.0193,0.0103,20,0
16,residual,ko,tier_2,standard_translation,0.0197,0.023,20,0
16,attn_out,ko,tier_2,standard_translation,-0.0014,0.0041,20,0
16,mlp_out,ko,tier_2,standard_translation,-0.0082,0.0079,20,0
17,residual,ko,tier_2,standard_translation,0.0158,0.0172,20,0
17,attn_out,ko,tier_2,standard_translation,0.0004,0.0023,20,0
17,mlp_out,ko,tier_2,standard_translation,-0.0009,0.0048,20,0
18,residual,ko,tier_2,standard_translation,0.0116,0.0149,20,0
18,attn_out,ko,tier_2,standard_translation,-0.0033,0.0024,20,0
18,mlp_out,ko,tier_2,standard_translation,-0.0028,0.005,20,0
19,residual,ko,tier_2,standard_translation,0.0093,0.0162,20,0
19,attn_out,ko,tier_2,standard_translation,0.0012,0.0019,20,0
19,mlp_out,ko,tier_2,standard_translation,-0.0052,0.0026,20,0
20,residual,ko,tier_2,standard_translation,0.0148,0.0161,20,0
20,attn_out,ko,tier_2,standard_translation,-0.0004,0.0007,20,0
20,mlp_out,ko,tier_2,standard_translation,-0.0015,0.0026,20,0
21,residual,ko,tier_2,standard_translation,0.0078,0.0215,20,0
21,attn_out,ko,tier_2,standard_translation,-0.0027,0.002,20,0
21,mlp_out,ko,tier_2,standard_translation,-0.0063,0.0034,20,0
22,residual,ko,tier_2,standard_translation,0.0078,0.0251,20,0
22,attn_out,ko,tier_2,standard_translation,-0.0005,0.0014,20,0
22,mlp_out,ko,tier_2,standard_translation,0.0014,0.004,20,0
23,residual,ko,tier_2,standard_translation,0.0063,0.028,20,0
23,attn_out,ko,tier_2,standard_translation,0.001,0.0013,20,0
23,mlp_out,ko,tier_2,standard_translation,0.0061,0.0043,20,0
24,residual,ko,tier_2,standard_translation,0.0137,0.0143,20,0
24,attn_out,ko,tier_2,standard_translation,-0.0013,0.001,20,0
24,mlp_out,ko,tier_2,standard_translation,-0.0015,0.0013,20,0
25,residual,ko,tier_2,standard_translation,0.0079,0.0128,20,0
25,attn_out,ko,tier_2,standard_translation,0.001,0.0003,20,0
25,mlp_out,ko,tier_2,standard_translation,-0.0041,0.0035,20,0
26,residual,ko,tier_2,standard_translation,0.0035,0.0111,20,0
26,attn_out,ko,tier_2,standard_translation,0.0024,0.0021,20,0
26,mlp_out,ko,tier_2,standard_translation,0.0033,0.0054,20,0
27,residual,ko,tier_2,standard_translation,0.0066,0.0103,20,0
27,attn_out,ko,tier_2,standard_translation,-0.0006,0.0016,20,0
27,mlp_out,ko,tier_2,standard_translation,-0.0018,0.0025,20,0
28,residual,ko,tier_2,standard_translation,0.0089,0.0051,20,0
28,attn_out,ko,tier_2,standard_translation,-0.0015,0.0012,20,0
28,mlp_out,ko,tier_2,standard_translation,0.001,0.0033,20,0
29,residual,ko,tier_2,standard_translation,0.0059,0.0026,20,0
29,attn_out,ko,tier_2,standard_translation,0.0007,0.0018,20,0
29,mlp_out,ko,tier_2,standard_translation,-0.0017,0.0038,20,0
30,residual,ko,tier_2,standard_translation,0.0007,0.0018,20,0
30,attn_out,ko,tier_2,standard_translation,0.0002,0.0004,20,0
30,mlp_out,ko,tier_2,standard_translation,-0.0026,0.0009,20,0
31,residual,ko,tier_2,standard_translation,0.0,0.0,20,0
31,attn_out,ko,tier_2,standard_translation,0.0,0.0,20,0
31,mlp_out,ko,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ja,tier_2,standard_translation,0.0211,0.1115,20,0
0,attn_out,ja,tier_2,standard_translation,0.0073,0.012,20,0
0,mlp_out,ja,tier_2,standard_translation,0.0435,0.0553,20,0
1,residual,ja,tier_2,standard_translation,0.002,0.1081,20,0
1,attn_out,ja,tier_2,standard_translation,0.0012,0.0268,20,0
1,mlp_out,ja,tier_2,standard_translation,0.0173,0.0121,20,0
2,residual,ja,tier_2,standard_translation,0.0353,0.0712,20,0
2,attn_out,ja,tier_2,standard_translation,0.0055,0.0208,20,0
2,mlp_out,ja,tier_2,standard_translation,0.0429,0.016,20,0
3,residual,ja,tier_2,standard_translation,0.0657,0.0769,20,0
3,attn_out,ja,tier_2,standard_translation,-0.0079,0.0268,20,0
3,mlp_out,ja,tier_2,standard_translation,0.0014,0.0123,20,0
4,residual,ja,tier_2,standard_translation,0.1122,0.0702,20,0
4,attn_out,ja,tier_2,standard_translation,-0.0073,0.0257,20,0
4,mlp_out,ja,tier_2,standard_translation,-0.0091,0.0152,20,0
5,residual,ja,tier_2,standard_translation,0.1293,0.0643,20,0
5,attn_out,ja,tier_2,standard_translation,0.0014,0.0461,20,0
5,mlp_out,ja,tier_2,standard_translation,-0.0034,0.0393,20,0
6,residual,ja,tier_2,standard_translation,0.1181,0.0701,20,0
6,attn_out,ja,tier_2,standard_translation,-0.0214,0.0296,20,0
6,mlp_out,ja,tier_2,standard_translation,-0.0223,0.0273,20,0
7,residual,ja,tier_2,standard_translation,0.0843,0.0706,20,0
7,attn_out,ja,tier_2,standard_translation,0.0008,0.0255,20,0
7,mlp_out,ja,tier_2,standard_translation,-0.0058,0.0605,20,0
8,residual,ja,tier_2,standard_translation,0.0573,0.0532,20,0
8,attn_out,ja,tier_2,standard_translation,-0.035,0.0433,20,0
8,mlp_out,ja,tier_2,standard_translation,-0.0087,0.0617,20,0
9,residual,ja,tier_2,standard_translation,0.0413,0.0526,20,0
9,attn_out,ja,tier_2,standard_translation,-0.0019,0.0198,20,0
9,mlp_out,ja,tier_2,standard_translation,0.0002,0.0262,20,0
10,residual,ja,tier_2,standard_translation,0.0214,0.0385,20,0
10,attn_out,ja,tier_2,standard_translation,-0.0274,0.0193,20,0
10,mlp_out,ja,tier_2,standard_translation,-0.0064,0.0186,20,0
11,residual,ja,tier_2,standard_translation,0.0079,0.0387,20,0
11,attn_out,ja,tier_2,standard_translation,-0.0076,0.0056,20,0
11,mlp_out,ja,tier_2,standard_translation,0.0043,0.0257,20,0
12,residual,ja,tier_2,standard_translation,0.0239,0.0287,20,0
12,attn_out,ja,tier_2,standard_translation,0.0044,0.0138,20,0
12,mlp_out,ja,tier_2,standard_translation,0.0068,0.0111,20,0
13,residual,ja,tier_2,standard_translation,0.0236,0.0199,20,0
13,attn_out,ja,tier_2,standard_translation,0.0079,0.0032,20,0
13,mlp_out,ja,tier_2,standard_translation,-0.0041,0.0082,20,0
14,residual,ja,tier_2,standard_translation,0.0274,0.0146,20,0
14,attn_out,ja,tier_2,standard_translation,0.0006,0.0038,20,0
14,mlp_out,ja,tier_2,standard_translation,-0.0071,0.0043,20,0
15,residual,ja,tier_2,standard_translation,0.0197,0.0108,20,0
15,attn_out,ja,tier_2,standard_translation,-0.0006,0.0063,20,0
15,mlp_out,ja,tier_2,standard_translation,-0.0039,0.0104,20,0
16,residual,ja,tier_2,standard_translation,0.0245,0.0138,20,0
16,attn_out,ja,tier_2,standard_translation,-0.0007,0.007,20,0
16,mlp_out,ja,tier_2,standard_translation,-0.0114,0.0071,20,0
17,residual,ja,tier_2,standard_translation,0.0199,0.0099,20,0
17,attn_out,ja,tier_2,standard_translation,0.0001,0.0018,20,0
17,mlp_out,ja,tier_2,standard_translation,0.0051,0.0084,20,0
18,residual,ja,tier_2,standard_translation,0.0101,0.0099,20,0
18,attn_out,ja,tier_2,standard_translation,-0.0007,0.0016,20,0
18,mlp_out,ja,tier_2,standard_translation,0.0017,0.003,20,0
19,residual,ja,tier_2,standard_translation,0.0129,0.0105,20,0
19,attn_out,ja,tier_2,standard_translation,0.0015,0.0008,20,0
19,mlp_out,ja,tier_2,standard_translation,-0.0012,0.0012,20,0
