layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
22,residual,ar,tier_2,standard_translation,-0.0942,0.1831,20,0
22,attn_out,ar,tier_2,standard_translation,-0.0006,0.0084,20,0
22,mlp_out,ar,tier_2,standard_translation,0.0338,0.0571,20,0
23,residual,ar,tier_2,standard_translation,-0.0988,0.1729,20,0
23,attn_out,ar,tier_2,standard_translation,0.0116,0.0393,20,0
23,mlp_out,ar,tier_2,standard_translation,-0.0245,0.0076,20,0
24,residual,ar,tier_2,standard_translation,-0.0261,0.119,20,0
24,attn_out,ar,tier_2,standard_translation,-0.0032,0.0083,20,0
24,mlp_out,ar,tier_2,standard_translation,-0.0142,0.0357,20,0
25,residual,ar,tier_2,standard_translation,-0.0017,0.0836,20,0
25,attn_out,ar,tier_2,standard_translation,-0.0016,0.008,20,0
25,mlp_out,ar,tier_2,standard_translation,-0.0058,0.0121,20,0
26,residual,ar,tier_2,standard_translation,-0.0097,0.0595,20,0
26,attn_out,ar,tier_2,standard_translation,-0.0036,0.0036,20,0
26,mlp_out,ar,tier_2,standard_translation,0.0028,0.0205,20,0
27,residual,ar,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ar,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ar,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ru,tier_2,standard_translation,-1.0297,0.5173,20,0
0,attn_out,ru,tier_2,standard_translation,-1.0221,0.5141,20,0
0,mlp_out,ru,tier_2,standard_translation,-0.968,0.6045,20,0
1,residual,ru,tier_2,standard_translation,-0.743,0.4256,20,0
1,attn_out,ru,tier_2,standard_translation,0.0461,0.1412,20,0
1,mlp_out,ru,tier_2,standard_translation,-0.0413,0.089,20,0
2,residual,ru,tier_2,standard_translation,-0.6646,0.4059,20,0
2,attn_out,ru,tier_2,standard_translation,0.0125,0.1423,20,0
2,mlp_out,ru,tier_2,standard_translation,-0.0815,0.2838,20,0
3,residual,ru,tier_2,standard_translation,-0.6386,0.3168,20,0
3,attn_out,ru,tier_2,standard_translation,0.0469,0.1384,20,0
3,mlp_out,ru,tier_2,standard_translation,-0.0372,0.1835,20,0
4,residual,ru,tier_2,standard_translation,-0.6649,0.3464,20,0
4,attn_out,ru,tier_2,standard_translation,0.0262,0.2118,20,0
4,mlp_out,ru,tier_2,standard_translation,-0.0014,0.1219,20,0
5,residual,ru,tier_2,standard_translation,-0.4395,0.3275,20,0
5,attn_out,ru,tier_2,standard_translation,-0.0392,0.0733,20,0
5,mlp_out,ru,tier_2,standard_translation,-0.1245,0.2331,20,0
6,residual,ru,tier_2,standard_translation,-0.7427,0.5486,20,0
6,attn_out,ru,tier_2,standard_translation,0.1045,0.0877,20,0
6,mlp_out,ru,tier_2,standard_translation,-0.3091,0.1785,20,0
7,residual,ru,tier_2,standard_translation,-0.7973,0.6268,20,0
7,attn_out,ru,tier_2,standard_translation,-0.1832,0.2354,20,0
7,mlp_out,ru,tier_2,standard_translation,-0.3372,0.1924,20,0
8,residual,ru,tier_2,standard_translation,-0.9446,0.6509,20,0
8,attn_out,ru,tier_2,standard_translation,0.0375,0.1032,20,0
8,mlp_out,ru,tier_2,standard_translation,-0.1367,0.3333,20,0
9,residual,ru,tier_2,standard_translation,-0.9173,0.7446,20,0
9,attn_out,ru,tier_2,standard_translation,0.1419,0.1198,20,0
9,mlp_out,ru,tier_2,standard_translation,-0.3601,0.3961,20,0
10,residual,ru,tier_2,standard_translation,-1.03,0.8652,20,0
10,attn_out,ru,tier_2,standard_translation,0.0667,0.2419,20,0
10,mlp_out,ru,tier_2,standard_translation,-0.0849,0.1922,20,0
11,residual,ru,tier_2,standard_translation,-1.227,0.8674,20,0
11,attn_out,ru,tier_2,standard_translation,-0.0501,0.1378,20,0
11,mlp_out,ru,tier_2,standard_translation,-0.0489,0.3634,20,0
12,residual,ru,tier_2,standard_translation,-1.4015,0.8751,20,0
12,attn_out,ru,tier_2,standard_translation,-0.2321,0.2849,20,0
12,mlp_out,ru,tier_2,standard_translation,-0.292,0.1443,20,0
13,residual,ru,tier_2,standard_translation,-1.1415,0.8223,20,0
13,attn_out,ru,tier_2,standard_translation,-0.2253,0.2392,20,0
13,mlp_out,ru,tier_2,standard_translation,-0.0746,0.2061,20,0
14,residual,ru,tier_2,standard_translation,-1.044,0.6834,20,0
14,attn_out,ru,tier_2,standard_translation,-0.1389,0.1463,20,0
14,mlp_out,ru,tier_2,standard_translation,-0.2842,0.2722,20,0
15,residual,ru,tier_2,standard_translation,-1.147,0.6457,20,0
15,attn_out,ru,tier_2,standard_translation,-0.1771,0.1442,20,0
15,mlp_out,ru,tier_2,standard_translation,-0.4358,0.2254,20,0
16,residual,ru,tier_2,standard_translation,-1.2372,0.6315,20,0
16,attn_out,ru,tier_2,standard_translation,-0.0394,0.162,20,0
16,mlp_out,ru,tier_2,standard_translation,-0.3307,0.1646,20,0
17,residual,ru,tier_2,standard_translation,-1.273,0.615,20,0
17,attn_out,ru,tier_2,standard_translation,-0.2151,0.0819,20,0
17,mlp_out,ru,tier_2,standard_translation,-0.1758,0.2983,20,0
18,residual,ru,tier_2,standard_translation,-0.5699,0.187,20,0
18,attn_out,ru,tier_2,standard_translation,0.0147,0.0771,20,0
18,mlp_out,ru,tier_2,standard_translation,-0.0465,0.1724,20,0
19,residual,ru,tier_2,standard_translation,-0.5454,0.175,20,0
19,attn_out,ru,tier_2,standard_translation,0.037,0.0565,20,0
19,mlp_out,ru,tier_2,standard_translation,-0.08,0.1122,20,0
20,residual,ru,tier_2,standard_translation,-0.3699,0.1508,20,0
20,attn_out,ru,tier_2,standard_translation,-0.038,0.0384,20,0
20,mlp_out,ru,tier_2,standard_translation,-0.0059,0.1465,20,0
21,residual,ru,tier_2,standard_translation,-0.2546,0.1663,20,0
21,attn_out,ru,tier_2,standard_translation,-0.0239,0.0335,20,0
21,mlp_out,ru,tier_2,standard_translation,-0.0439,0.0564,20,0
22,residual,ru,tier_2,standard_translation,-0.2017,0.2039,20,0
22,attn_out,ru,tier_2,standard_translation,0.0071,0.0178,20,0
22,mlp_out,ru,tier_2,standard_translation,0.0239,0.0406,20,0
23,residual,ru,tier_2,standard_translation,-0.2223,0.2018,20,0
23,attn_out,ru,tier_2,standard_translation,-0.0415,0.0321,20,0
23,mlp_out,ru,tier_2,standard_translation,-0.0243,0.019,20,0
24,residual,ru,tier_2,standard_translation,-0.1967,0.1678,20,0
24,attn_out,ru,tier_2,standard_translation,-0.0071,0.0086,20,0
24,mlp_out,ru,tier_2,standard_translation,-0.0502,0.0288,20,0
25,residual,ru,tier_2,standard_translation,-0.1512,0.0552,20,0
25,attn_out,ru,tier_2,standard_translation,0.0147,0.0111,20,0
25,mlp_out,ru,tier_2,standard_translation,-0.0036,0.0256,20,0
26,residual,ru,tier_2,standard_translation,-0.1104,0.0967,20,0
26,attn_out,ru,tier_2,standard_translation,-0.0157,0.0055,20,0
26,mlp_out,ru,tier_2,standard_translation,-0.02,0.0078,20,0
27,residual,ru,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ru,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ru,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ko,tier_2,standard_translation,-1.1922,0.4527,20,0
0,attn_out,ko,tier_2,standard_translation,-1.1563,0.4514,20,0
0,mlp_out,ko,tier_2,standard_translation,-0.3036,0.3022,20,0
1,residual,ko,tier_2,standard_translation,-1.0007,0.5359,20,0
1,attn_out,ko,tier_2,standard_translation,0.1623,0.1134,20,0
1,mlp_out,ko,tier_2,standard_translation,0.0856,0.0962,20,0
2,residual,ko,tier_2,standard_translation,-0.8714,0.4793,20,0
2,attn_out,ko,tier_2,standard_translation,0.1245,0.118,20,0
2,mlp_out,ko,tier_2,standard_translation,0.1313,0.1114,20,0
3,residual,ko,tier_2,standard_translation,-0.5258,0.4663,20,0
3,attn_out,ko,tier_2,standard_translation,0.2112,0.1202,20,0
3,mlp_out,ko,tier_2,standard_translation,0.2396,0.1534,20,0
4,residual,ko,tier_2,standard_translation,-0.4354,0.4709,20,0
4,attn_out,ko,tier_2,standard_translation,0.0429,0.192,20,0
4,mlp_out,ko,tier_2,standard_translation,0.1733,0.3433,20,0
5,residual,ko,tier_2,standard_translation,-0.3747,0.5263,20,0
5,attn_out,ko,tier_2,standard_translation,-0.1289,0.1407,20,0
5,mlp_out,ko,tier_2,standard_translation,0.0473,0.3122,20,0
6,residual,ko,tier_2,standard_translation,-0.1729,0.6004,20,0
6,attn_out,ko,tier_2,standard_translation,0.2171,0.3087,20,0
6,mlp_out,ko,tier_2,standard_translation,0.0887,0.3547,20,0
7,residual,ko,tier_2,standard_translation,0.0224,0.669,20,0
7,attn_out,ko,tier_2,standard_translation,0.0767,0.0864,20,0
7,mlp_out,ko,tier_2,standard_translation,-0.0486,0.4308,20,0
8,residual,ko,tier_2,standard_translation,0.0054,0.7193,20,0
8,attn_out,ko,tier_2,standard_translation,-0.202,0.199,20,0
8,mlp_out,ko,tier_2,standard_translation,-0.1345,0.2442,20,0
9,residual,ko,tier_2,standard_translation,0.0173,0.6933,20,0
9,attn_out,ko,tier_2,standard_translation,0.0091,0.1241,20,0
9,mlp_out,ko,tier_2,standard_translation,0.0081,0.48,20,0
10,residual,ko,tier_2,standard_translation,-0.0719,0.768,20,0
10,attn_out,ko,tier_2,standard_translation,-0.0316,0.1079,20,0
10,mlp_out,ko,tier_2,standard_translation,0.1225,0.3795,20,0
11,residual,ko,tier_2,standard_translation,-0.0805,0.7939,20,0
11,attn_out,ko,tier_2,standard_translation,0.0938,0.1168,20,0
11,mlp_out,ko,tier_2,standard_translation,-0.0543,0.3897,20,0
12,residual,ko,tier_2,standard_translation,-0.0716,0.8515,20,0
12,attn_out,ko,tier_2,standard_translation,-0.1187,0.2089,20,0
12,mlp_out,ko,tier_2,standard_translation,0.0376,0.2003,20,0
13,residual,ko,tier_2,standard_translation,-0.138,0.3638,20,0
13,attn_out,ko,tier_2,standard_translation,-0.003,0.1605,20,0
13,mlp_out,ko,tier_2,standard_translation,0.0732,0.3114,20,0
14,residual,ko,tier_2,standard_translation,-0.1721,0.3184,20,0
14,attn_out,ko,tier_2,standard_translation,-0.1267,0.1072,20,0
14,mlp_out,ko,tier_2,standard_translation,-0.0476,0.2142,20,0
15,residual,ko,tier_2,standard_translation,-0.2479,0.1737,20,0
15,attn_out,ko,tier_2,standard_translation,-0.1053,0.1151,20,0
15,mlp_out,ko,tier_2,standard_translation,-0.0464,0.2243,20,0
16,residual,ko,tier_2,standard_translation,-0.3769,0.1216,20,0
16,attn_out,ko,tier_2,standard_translation,-0.1333,0.0996,20,0
16,mlp_out,ko,tier_2,standard_translation,-0.1717,0.2055,20,0
17,residual,ko,tier_2,standard_translation,-0.3805,0.0712,20,0
17,attn_out,ko,tier_2,standard_translation,-0.1206,0.0727,20,0
17,mlp_out,ko,tier_2,standard_translation,-0.212,0.1935,20,0
18,residual,ko,tier_2,standard_translation,-0.3694,0.0911,20,0
18,attn_out,ko,tier_2,standard_translation,-0.0409,0.0937,20,0
18,mlp_out,ko,tier_2,standard_translation,-0.1639,0.1463,20,0
19,residual,ko,tier_2,standard_translation,-0.3211,0.1034,20,0
19,attn_out,ko,tier_2,standard_translation,0.1066,0.0423,20,0
19,mlp_out,ko,tier_2,standard_translation,-0.0289,0.0416,20,0
20,residual,ko,tier_2,standard_translation,-0.2535,0.1158,20,0
20,attn_out,ko,tier_2,standard_translation,0.0218,0.0368,20,0
20,mlp_out,ko,tier_2,standard_translation,0.0455,0.0568,20,0
21,residual,ko,tier_2,standard_translation,-0.2926,0.1216,20,0
21,attn_out,ko,tier_2,standard_translation,-0.0198,0.0151,20,0
21,mlp_out,ko,tier_2,standard_translation,-0.0206,0.029,20,0
22,residual,ko,tier_2,standard_translation,-0.1116,0.1216,20,0
22,attn_out,ko,tier_2,standard_translation,-0.0154,0.0162,20,0
22,mlp_out,ko,tier_2,standard_translation,-0.0007,0.037,20,0
23,residual,ko,tier_2,standard_translation,-0.0851,0.1389,20,0
23,attn_out,ko,tier_2,standard_translation,0.0054,0.0135,20,0
23,mlp_out,ko,tier_2,standard_translation,0.0047,0.0118,20,0
24,residual,ko,tier_2,standard_translation,-0.1029,0.1689,20,0
24,attn_out,ko,tier_2,standard_translation,0.0023,0.0056,20,0
24,mlp_out,ko,tier_2,standard_translation,0.0004,0.0188,20,0
25,residual,ko,tier_2,standard_translation,-0.0698,0.1166,20,0
25,attn_out,ko,tier_2,standard_translation,0.0151,0.0046,20,0
25,mlp_out,ko,tier_2,standard_translation,-0.0299,0.0172,20,0
26,residual,ko,tier_2,standard_translation,-0.0222,0.0584,20,0
26,attn_out,ko,tier_2,standard_translation,-0.007,0.015,20,0
26,mlp_out,ko,tier_2,standard_translation,0.0006,0.0182,20,0
27,residual,ko,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ko,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ko,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ja,tier_2,standard_translation,-0.9552,0.4082,20,0
0,attn_out,ja,tier_2,standard_translation,-0.9566,0.4078,20,0
0,mlp_out,ja,tier_2,standard_translation,-0.7872,0.7527,20,0
1,residual,ja,tier_2,standard_translation,-0.9044,0.3471,20,0
1,attn_out,ja,tier_2,standard_translation,-0.0182,0.0688,20,0
1,mlp_out,ja,tier_2,standard_translation,0.0926,0.1275,20,0
2,residual,ja,tier_2,standard_translation,-0.8737,0.369,20,0
2,attn_out,ja,tier_2,standard_translation,-0.1125,0.1706,20,0
2,mlp_out,ja,tier_2,standard_translation,-0.0731,0.1826,20,0
3,residual,ja,tier_2,standard_translation,-0.694,0.2957,20,0
3,attn_out,ja,tier_2,standard_translation,-0.1342,0.2046,20,0
3,mlp_out,ja,tier_2,standard_translation,-0.14,0.2304,20,0
4,residual,ja,tier_2,standard_translation,-0.4999,0.2861,20,0
4,attn_out,ja,tier_2,standard_translation,-0.0048,0.0644,20,0
4,mlp_out,ja,tier_2,standard_translation,-0.0942,0.1511,20,0
5,residual,ja,tier_2,standard_translation,-0.311,0.2513,20,0
5,attn_out,ja,tier_2,standard_translation,-0.0155,0.1222,20,0
5,mlp_out,ja,tier_2,standard_translation,0.1011,0.1678,20,0
6,residual,ja,tier_2,standard_translation,-0.0334,0.3534,20,0
6,attn_out,ja,tier_2,standard_translation,-0.0255,0.172,20,0
6,mlp_out,ja,tier_2,standard_translation,-0.0305,0.1077,20,0
7,residual,ja,tier_2,standard_translation,0.1578,0.3521,20,0
7,attn_out,ja,tier_2,standard_translation,-0.0269,0.1783,20,0
7,mlp_out,ja,tier_2,standard_translation,0.2185,0.0931,20,0
8,residual,ja,tier_2,standard_translation,0.2777,0.4357,20,0
8,attn_out,ja,tier_2,standard_translation,0.0178,0.0808,20,0
8,mlp_out,ja,tier_2,standard_translation,0.041,0.1789,20,0
9,residual,ja,tier_2,standard_translation,0.2529,0.467,20,0
9,attn_out,ja,tier_2,standard_translation,0.0149,0.048,20,0
9,mlp_out,ja,tier_2,standard_translation,0.222,0.2417,20,0
10,residual,ja,tier_2,standard_translation,0.2072,0.5586,20,0
10,attn_out,ja,tier_2,standard_translation,-0.047,0.2827,20,0
10,mlp_out,ja,tier_2,standard_translation,0.1669,0.1336,20,0
11,residual,ja,tier_2,standard_translation,0.229,0.4491,20,0
11,attn_out,ja,tier_2,standard_translation,0.0072,0.1329,20,0
11,mlp_out,ja,tier_2,standard_translation,0.0636,0.053,20,0
12,residual,ja,tier_2,standard_translation,0.1848,0.4841,20,0
12,attn_out,ja,tier_2,standard_translation,-0.045,0.1996,20,0
12,mlp_out,ja,tier_2,standard_translation,0.1914,0.0729,20,0
13,residual,ja,tier_2,standard_translation,0.136,0.3104,20,0
13,attn_out,ja,tier_2,standard_translation,-0.0781,0.0618,20,0
13,mlp_out,ja,tier_2,standard_translation,0.0965,0.1497,20,0
14,residual,ja,tier_2,standard_translation,0.1121,0.3095,20,0
14,attn_out,ja,tier_2,standard_translation,0.0502,0.1021,20,0
14,mlp_out,ja,tier_2,standard_translation,0.1435,0.1157,20,0
15,residual,ja,tier_2,standard_translation,0.0477,0.2639,20,0
15,attn_out,ja,tier_2,standard_translation,-0.04,0.0571,20,0
15,mlp_out,ja,tier_2,standard_translation,0.0117,0.1548,20,0
16,residual,ja,tier_2,standard_translation,0.0117,0.2376,20,0
16,attn_out,ja,tier_2,standard_translation,-0.0753,0.1044,20,0
16,mlp_out,ja,tier_2,standard_translation,-0.0483,0.1254,20,0
17,residual,ja,tier_2,standard_translation,0.0952,0.2865,20,0
17,attn_out,ja,tier_2,standard_translation,-0.062,0.0232,20,0
17,mlp_out,ja,tier_2,standard_translation,-0.0687,0.2137,20,0
18,residual,ja,tier_2,standard_translation,-0.1285,0.1663,20,0
18,attn_out,ja,tier_2,standard_translation,0.002,0.0296,20,0
18,mlp_out,ja,tier_2,standard_translation,0.0594,0.0739,20,0
19,residual,ja,tier_2,standard_translation,-0.2103,0.1622,20,0
19,attn_out,ja,tier_2,standard_translation,0.023,0.0489,20,0
19,mlp_out,ja,tier_2,standard_translation,-0.0355,0.0433,20,0
20,residual,ja,tier_2,standard_translation,-0.1547,0.2187,20,0
20,attn_out,ja,tier_2,standard_translation,0.0146,0.0139,20,0
20,mlp_out,ja,tier_2,standard_translation,0.0625,0.0415,20,0
21,residual,ja,tier_2,standard_translation,-0.1892,0.1679,20,0
21,attn_out,ja,tier_2,standard_translation,0.0047,0.0123,20,0
21,mlp_out,ja,tier_2,standard_translation,-0.0551,0.0241,20,0
22,residual,ja,tier_2,standard_translation,-0.0345,0.1495,20,0
22,attn_out,ja,tier_2,standard_translation,-0.0063,0.0062,20,0
22,mlp_out,ja,tier_2,standard_translation,0.0312,0.0073,20,0
23,residual,ja,tier_2,standard_translation,-0.0196,0.1426,20,0
23,attn_out,ja,tier_2,standard_translation,-0.0,0.0105,20,0
23,mlp_out,ja,tier_2,standard_translation,-0.0176,0.0229,20,0
24,residual,ja,tier_2,standard_translation,-0.031,0.1193,20,0
24,attn_out,ja,tier_2,standard_translation,0.0025,0.0055,20,0
24,mlp_out,ja,tier_2,standard_translation,0.0158,0.0243,20,0
25,residual,ja,tier_2,standard_translation,-0.0591,0.0829,20,0
25,attn_out,ja,tier_2,standard_translation,-0.0066,0.0047,20,0
25,mlp_out,ja,tier_2,standard_translation,-0.0231,0.0106,20,0
26,residual,ja,tier_2,standard_translation,-0.0544,0.0762,20,0
26,attn_out,ja,tier_2,standard_translation,-0.0038,0.0038,20,0
26,mlp_out,ja,tier_2,standard_translation,-0.0026,0.0072,20,0
27,residual,ja,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ja,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ja,tier_2,standard_translation,0.0,0.0,20,0
0,residual,tr,tier_3,standard_translation,-0.38,1.1621,20,0
0,attn_out,tr,tier_3,standard_translation,-0.3566,1.1481,20,0
0,mlp_out,tr,tier_3,standard_translation,-0.7366,1.1069,20,0
1,residual,tr,tier_3,standard_translation,-0.504,0.9995,20,0
1,attn_out,tr,tier_3,standard_translation,0.1163,0.1431,20,0
1,mlp_out,tr,tier_3,standard_translation,0.1791,0.4492,20,0
2,residual,tr,tier_3,standard_translation,-0.4822,0.9809,20,0
2,attn_out,tr,tier_3,standard_translation,0.1524,0.186,20,0
2,mlp_out,tr,tier_3,standard_translation,0.3084,0.2512,20,0
3,residual,tr,tier_3,standard_translation,-0.1122,0.9872,20,0
3,attn_out,tr,tier_3,standard_translation,0.0347,0.2548,20,0
3,mlp_out,tr,tier_3,standard_translation,0.2199,0.2253,20,0
4,residual,tr,tier_3,standard_translation,-0.1335,0.9972,20,0
4,attn_out,tr,tier_3,standard_translation,-0.0509,0.2452,20,0
4,mlp_out,tr,tier_3,standard_translation,0.1207,0.2835,20,0
5,residual,tr,tier_3,standard_translation,0.0455,1.0442,20,0
5,attn_out,tr,tier_3,standard_translation,-0.1031,0.1354,20,0
5,mlp_out,tr,tier_3,standard_translation,0.138,0.4622,20,0
6,residual,tr,tier_3,standard_translation,0.3113,1.322,20,0
6,attn_out,tr,tier_3,standard_translation,0.1518,0.3178,20,0
6,mlp_out,tr,tier_3,standard_translation,0.4748,0.7065,20,0
7,residual,tr,tier_3,standard_translation,0.1479,1.5677,20,0
7,attn_out,tr,tier_3,standard_translation,-0.0358,0.5579,20,0
7,mlp_out,tr,tier_3,standard_translation,0.0605,0.2484,20,0
8,residual,tr,tier_3,standard_translation,0.0264,1.5524,20,0
8,attn_out,tr,tier_3,standard_translation,-0.1829,0.3389,20,0
8,mlp_out,tr,tier_3,standard_translation,0.0551,0.4047,20,0
9,residual,tr,tier_3,standard_translation,-0.09,1.3794,20,0
9,attn_out,tr,tier_3,standard_translation,-0.1953,0.5531,20,0
9,mlp_out,tr,tier_3,standard_translation,0.4556,0.8873,20,0
10,residual,tr,tier_3,standard_translation,0.0607,1.4558,20,0
10,attn_out,tr,tier_3,standard_translation,0.1487,0.2481,20,0
10,mlp_out,tr,tier_3,standard_translation,0.3317,0.9456,20,0
11,residual,tr,tier_3,standard_translation,0.5245,1.3713,20,0
11,attn_out,tr,tier_3,standard_translation,0.4086,0.3136,20,0
11,mlp_out,tr,tier_3,standard_translation,0.3875,0.2872,20,0
12,residual,tr,tier_3,standard_translation,0.9636,1.2909,20,0
12,attn_out,tr,tier_3,standard_translation,0.3635,0.414,20,0
12,mlp_out,tr,tier_3,standard_translation,0.6265,0.3202,20,0
13,residual,tr,tier_3,standard_translation,1.0896,1.1619,20,0
13,attn_out,tr,tier_3,standard_translation,0.1531,0.4293,20,0
13,mlp_out,tr,tier_3,standard_translation,0.4042,0.3143,20,0
14,residual,tr,tier_3,standard_translation,1.0542,1.1041,20,0
14,attn_out,tr,tier_3,standard_translation,0.2527,0.2859,20,0
14,mlp_out,tr,tier_3,standard_translation,0.8726,0.7494,20,0
15,residual,tr,tier_3,standard_translation,1.0458,1.0627,20,0
15,attn_out,tr,tier_3,standard_translation,-0.0515,0.2424,20,0
15,mlp_out,tr,tier_3,standard_translation,0.4087,0.2561,20,0
16,residual,tr,tier_3,standard_translation,1.0163,1.1721,20,0
16,attn_out,tr,tier_3,standard_translation,-0.2371,0.2245,20,0
16,mlp_out,tr,tier_3,standard_translation,0.4061,0.5353,20,0
17,residual,tr,tier_3,standard_translation,0.8733,1.2133,20,0
17,attn_out,tr,tier_3,standard_translation,0.0002,0.1015,20,0
17,mlp_out,tr,tier_3,standard_translation,0.5319,0.7711,20,0
18,residual,tr,tier_3,standard_translation,-0.0654,0.3065,20,0
18,attn_out,tr,tier_3,standard_translation,-0.1241,0.0574,20,0
18,mlp_out,tr,tier_3,standard_translation,-0.0246,0.1396,20,0
19,residual,tr,tier_3,standard_translation,-0.0758,0.3896,20,0
19,attn_out,tr,tier_3,standard_translation,-0.0067,0.0705,20,0
