layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
22,mlp_out,ar,tier_2,standard_translation,0.0512,0.0908,20,0
23,residual,ar,tier_2,standard_translation,-0.0353,0.0523,20,0
23,attn_out,ar,tier_2,standard_translation,-0.0025,0.0272,20,0
23,mlp_out,ar,tier_2,standard_translation,-0.0124,0.0104,20,0
24,residual,ar,tier_2,standard_translation,-0.0081,0.0385,20,0
24,attn_out,ar,tier_2,standard_translation,-0.0062,0.0124,20,0
24,mlp_out,ar,tier_2,standard_translation,0.0024,0.0302,20,0
25,residual,ar,tier_2,standard_translation,0.0102,0.0232,20,0
25,attn_out,ar,tier_2,standard_translation,-0.0027,0.0068,20,0
25,mlp_out,ar,tier_2,standard_translation,-0.0078,0.016,20,0
26,residual,ar,tier_2,standard_translation,0.0119,0.0279,20,0
26,attn_out,ar,tier_2,standard_translation,-0.0038,0.0062,20,0
26,mlp_out,ar,tier_2,standard_translation,0.009,0.0215,20,0
27,residual,ar,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ar,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ar,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ru,tier_2,standard_translation,-0.1509,0.5676,20,0
0,attn_out,ru,tier_2,standard_translation,-0.1512,0.5627,20,0
0,mlp_out,ru,tier_2,standard_translation,0.0018,0.5987,20,0
1,residual,ru,tier_2,standard_translation,-0.0715,0.406,20,0
1,attn_out,ru,tier_2,standard_translation,0.0766,0.0641,20,0
1,mlp_out,ru,tier_2,standard_translation,0.0246,0.0654,20,0
2,residual,ru,tier_2,standard_translation,-0.0551,0.3654,20,0
2,attn_out,ru,tier_2,standard_translation,0.0622,0.068,20,0
2,mlp_out,ru,tier_2,standard_translation,0.1236,0.1762,20,0
3,residual,ru,tier_2,standard_translation,-0.1168,0.3484,20,0
3,attn_out,ru,tier_2,standard_translation,0.0488,0.0499,20,0
3,mlp_out,ru,tier_2,standard_translation,0.065,0.1025,20,0
4,residual,ru,tier_2,standard_translation,-0.1402,0.3751,20,0
4,attn_out,ru,tier_2,standard_translation,0.0909,0.0989,20,0
4,mlp_out,ru,tier_2,standard_translation,0.0514,0.0657,20,0
5,residual,ru,tier_2,standard_translation,-0.1606,0.2903,20,0
5,attn_out,ru,tier_2,standard_translation,0.0154,0.0407,20,0
5,mlp_out,ru,tier_2,standard_translation,0.0218,0.1433,20,0
6,residual,ru,tier_2,standard_translation,-0.3578,0.3933,20,0
6,attn_out,ru,tier_2,standard_translation,0.036,0.0284,20,0
6,mlp_out,ru,tier_2,standard_translation,-0.0755,0.137,20,0
7,residual,ru,tier_2,standard_translation,-0.3811,0.4519,20,0
7,attn_out,ru,tier_2,standard_translation,-0.054,0.1396,20,0
7,mlp_out,ru,tier_2,standard_translation,-0.0027,0.2483,20,0
8,residual,ru,tier_2,standard_translation,-0.434,0.4978,20,0
8,attn_out,ru,tier_2,standard_translation,0.0345,0.0469,20,0
8,mlp_out,ru,tier_2,standard_translation,0.0483,0.1885,20,0
9,residual,ru,tier_2,standard_translation,-0.4236,0.5757,20,0
9,attn_out,ru,tier_2,standard_translation,0.076,0.0921,20,0
9,mlp_out,ru,tier_2,standard_translation,-0.0743,0.1863,20,0
10,residual,ru,tier_2,standard_translation,-0.4778,0.6688,20,0
10,attn_out,ru,tier_2,standard_translation,0.0028,0.1333,20,0
10,mlp_out,ru,tier_2,standard_translation,-0.0782,0.1162,20,0
11,residual,ru,tier_2,standard_translation,-0.5149,0.7652,20,0
11,attn_out,ru,tier_2,standard_translation,-0.0334,0.0946,20,0
11,mlp_out,ru,tier_2,standard_translation,0.078,0.1834,20,0
12,residual,ru,tier_2,standard_translation,-0.5894,0.7635,20,0
12,attn_out,ru,tier_2,standard_translation,0.0652,0.2151,20,0
12,mlp_out,ru,tier_2,standard_translation,-0.0835,0.1953,20,0
13,residual,ru,tier_2,standard_translation,-0.4636,0.7124,20,0
13,attn_out,ru,tier_2,standard_translation,-0.0696,0.1939,20,0
13,mlp_out,ru,tier_2,standard_translation,0.0267,0.1319,20,0
14,residual,ru,tier_2,standard_translation,-0.4017,0.6423,20,0
14,attn_out,ru,tier_2,standard_translation,-0.0221,0.0895,20,0
14,mlp_out,ru,tier_2,standard_translation,-0.1435,0.1279,20,0
15,residual,ru,tier_2,standard_translation,-0.3994,0.6787,20,0
15,attn_out,ru,tier_2,standard_translation,-0.0583,0.0992,20,0
15,mlp_out,ru,tier_2,standard_translation,-0.1689,0.2558,20,0
16,residual,ru,tier_2,standard_translation,-0.4234,0.6972,20,0
16,attn_out,ru,tier_2,standard_translation,0.0162,0.0661,20,0
16,mlp_out,ru,tier_2,standard_translation,-0.0158,0.2426,20,0
17,residual,ru,tier_2,standard_translation,-0.4235,0.7262,20,0
17,attn_out,ru,tier_2,standard_translation,-0.0364,0.1224,20,0
17,mlp_out,ru,tier_2,standard_translation,0.0641,0.2008,20,0
18,residual,ru,tier_2,standard_translation,-0.1403,0.3385,20,0
18,attn_out,ru,tier_2,standard_translation,-0.0047,0.0425,20,0
18,mlp_out,ru,tier_2,standard_translation,0.0018,0.0774,20,0
19,residual,ru,tier_2,standard_translation,-0.1338,0.3009,20,0
19,attn_out,ru,tier_2,standard_translation,-0.0085,0.0337,20,0
19,mlp_out,ru,tier_2,standard_translation,-0.0108,0.067,20,0
20,residual,ru,tier_2,standard_translation,-0.098,0.2074,20,0
20,attn_out,ru,tier_2,standard_translation,-0.0039,0.037,20,0
20,mlp_out,ru,tier_2,standard_translation,0.026,0.0898,20,0
21,residual,ru,tier_2,standard_translation,-0.0489,0.1199,20,0
21,attn_out,ru,tier_2,standard_translation,-0.0056,0.0217,20,0
21,mlp_out,ru,tier_2,standard_translation,0.0022,0.0417,20,0
22,residual,ru,tier_2,standard_translation,-0.0765,0.0737,20,0
22,attn_out,ru,tier_2,standard_translation,-0.0068,0.012,20,0
22,mlp_out,ru,tier_2,standard_translation,-0.0096,0.0299,20,0
23,residual,ru,tier_2,standard_translation,-0.0761,0.0747,20,0
23,attn_out,ru,tier_2,standard_translation,-0.0147,0.0126,20,0
23,mlp_out,ru,tier_2,standard_translation,-0.0091,0.009,20,0
24,residual,ru,tier_2,standard_translation,-0.055,0.0712,20,0
24,attn_out,ru,tier_2,standard_translation,-0.0025,0.0032,20,0
24,mlp_out,ru,tier_2,standard_translation,-0.0174,0.0211,20,0
25,residual,ru,tier_2,standard_translation,-0.042,0.0643,20,0
25,attn_out,ru,tier_2,standard_translation,0.0075,0.0022,20,0
25,mlp_out,ru,tier_2,standard_translation,-0.0064,0.0103,20,0
26,residual,ru,tier_2,standard_translation,-0.0365,0.0398,20,0
26,attn_out,ru,tier_2,standard_translation,-0.0037,0.0079,20,0
26,mlp_out,ru,tier_2,standard_translation,-0.0039,0.0096,20,0
27,residual,ru,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ru,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ru,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ko,tier_2,standard_translation,-0.845,1.0608,20,0
0,attn_out,ko,tier_2,standard_translation,-0.8217,1.0298,20,0
0,mlp_out,ko,tier_2,standard_translation,-0.2796,0.4416,20,0
1,residual,ko,tier_2,standard_translation,-0.68,0.7665,20,0
1,attn_out,ko,tier_2,standard_translation,0.052,0.0198,20,0
1,mlp_out,ko,tier_2,standard_translation,0.0066,0.0669,20,0
2,residual,ko,tier_2,standard_translation,-0.58,0.6348,20,0
2,attn_out,ko,tier_2,standard_translation,0.028,0.0307,20,0
2,mlp_out,ko,tier_2,standard_translation,0.0324,0.0454,20,0
3,residual,ko,tier_2,standard_translation,-0.3633,0.4636,20,0
3,attn_out,ko,tier_2,standard_translation,0.0812,0.0472,20,0
3,mlp_out,ko,tier_2,standard_translation,0.0586,0.0281,20,0
4,residual,ko,tier_2,standard_translation,-0.3182,0.4309,20,0
4,attn_out,ko,tier_2,standard_translation,-0.0153,0.1066,20,0
4,mlp_out,ko,tier_2,standard_translation,0.0183,0.0669,20,0
5,residual,ko,tier_2,standard_translation,-0.2885,0.4285,20,0
5,attn_out,ko,tier_2,standard_translation,-0.0376,0.0356,20,0
5,mlp_out,ko,tier_2,standard_translation,0.0475,0.1322,20,0
6,residual,ko,tier_2,standard_translation,-0.1367,0.3275,20,0
6,attn_out,ko,tier_2,standard_translation,-0.0013,0.1282,20,0
6,mlp_out,ko,tier_2,standard_translation,0.0108,0.0984,20,0
7,residual,ko,tier_2,standard_translation,-0.0528,0.302,20,0
7,attn_out,ko,tier_2,standard_translation,0.0716,0.1239,20,0
7,mlp_out,ko,tier_2,standard_translation,-0.0025,0.1684,20,0
8,residual,ko,tier_2,standard_translation,-0.1148,0.3918,20,0
8,attn_out,ko,tier_2,standard_translation,-0.1379,0.154,20,0
8,mlp_out,ko,tier_2,standard_translation,-0.1266,0.1556,20,0
9,residual,ko,tier_2,standard_translation,-0.1198,0.391,20,0
9,attn_out,ko,tier_2,standard_translation,-0.0501,0.1243,20,0
9,mlp_out,ko,tier_2,standard_translation,-0.1468,0.3432,20,0
10,residual,ko,tier_2,standard_translation,-0.1955,0.4659,20,0
10,attn_out,ko,tier_2,standard_translation,-0.0154,0.045,20,0
10,mlp_out,ko,tier_2,standard_translation,-0.0307,0.1743,20,0
11,residual,ko,tier_2,standard_translation,-0.2148,0.4993,20,0
11,attn_out,ko,tier_2,standard_translation,0.0084,0.0312,20,0
11,mlp_out,ko,tier_2,standard_translation,-0.1791,0.3605,20,0
12,residual,ko,tier_2,standard_translation,-0.2177,0.5132,20,0
12,attn_out,ko,tier_2,standard_translation,-0.0876,0.1028,20,0
12,mlp_out,ko,tier_2,standard_translation,-0.0707,0.1923,20,0
13,residual,ko,tier_2,standard_translation,-0.1725,0.2803,20,0
13,attn_out,ko,tier_2,standard_translation,0.0495,0.1223,20,0
13,mlp_out,ko,tier_2,standard_translation,-0.019,0.1048,20,0
14,residual,ko,tier_2,standard_translation,-0.18,0.2707,20,0
14,attn_out,ko,tier_2,standard_translation,-0.0561,0.0574,20,0
14,mlp_out,ko,tier_2,standard_translation,0.0001,0.0966,20,0
15,residual,ko,tier_2,standard_translation,-0.1774,0.2054,20,0
15,attn_out,ko,tier_2,standard_translation,-0.0092,0.0765,20,0
15,mlp_out,ko,tier_2,standard_translation,-0.0316,0.0628,20,0
16,residual,ko,tier_2,standard_translation,-0.2344,0.2483,20,0
16,attn_out,ko,tier_2,standard_translation,-0.0568,0.0523,20,0
16,mlp_out,ko,tier_2,standard_translation,-0.1357,0.1707,20,0
17,residual,ko,tier_2,standard_translation,-0.2283,0.2467,20,0
17,attn_out,ko,tier_2,standard_translation,-0.0689,0.0644,20,0
17,mlp_out,ko,tier_2,standard_translation,-0.1324,0.1317,20,0
18,residual,ko,tier_2,standard_translation,-0.2402,0.2691,20,0
18,attn_out,ko,tier_2,standard_translation,0.0053,0.0332,20,0
18,mlp_out,ko,tier_2,standard_translation,-0.108,0.1334,20,0
19,residual,ko,tier_2,standard_translation,-0.2068,0.2558,20,0
19,attn_out,ko,tier_2,standard_translation,0.0676,0.0911,20,0
19,mlp_out,ko,tier_2,standard_translation,-0.0363,0.0671,20,0
20,residual,ko,tier_2,standard_translation,-0.1236,0.1184,20,0
20,attn_out,ko,tier_2,standard_translation,0.0115,0.0188,20,0
20,mlp_out,ko,tier_2,standard_translation,0.0044,0.0192,20,0
21,residual,ko,tier_2,standard_translation,-0.138,0.1337,20,0
21,attn_out,ko,tier_2,standard_translation,-0.0108,0.0126,20,0
21,mlp_out,ko,tier_2,standard_translation,-0.0164,0.0246,20,0
22,residual,ko,tier_2,standard_translation,-0.0664,0.1023,20,0
22,attn_out,ko,tier_2,standard_translation,-0.0015,0.0054,20,0
22,mlp_out,ko,tier_2,standard_translation,0.0161,0.0327,20,0
23,residual,ko,tier_2,standard_translation,-0.0477,0.0837,20,0
23,attn_out,ko,tier_2,standard_translation,0.0008,0.0051,20,0
23,mlp_out,ko,tier_2,standard_translation,0.006,0.0106,20,0
24,residual,ko,tier_2,standard_translation,-0.0374,0.0552,20,0
24,attn_out,ko,tier_2,standard_translation,0.0005,0.0023,20,0
24,mlp_out,ko,tier_2,standard_translation,0.0066,0.0178,20,0
25,residual,ko,tier_2,standard_translation,-0.0257,0.0419,20,0
25,attn_out,ko,tier_2,standard_translation,0.0095,0.0109,20,0
25,mlp_out,ko,tier_2,standard_translation,-0.0112,0.008,20,0
26,residual,ko,tier_2,standard_translation,0.0093,0.0274,20,0
26,attn_out,ko,tier_2,standard_translation,-0.003,0.0062,20,0
26,mlp_out,ko,tier_2,standard_translation,0.0007,0.0046,20,0
27,residual,ko,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ko,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ko,tier_2,standard_translation,0.0,0.0,20,0
0,residual,ja,tier_2,standard_translation,-0.1645,0.6516,20,0
0,attn_out,ja,tier_2,standard_translation,-0.1824,0.6463,20,0
0,mlp_out,ja,tier_2,standard_translation,0.0504,0.5507,20,0
1,residual,ja,tier_2,standard_translation,-0.1229,0.7384,20,0
1,attn_out,ja,tier_2,standard_translation,-0.0214,0.035,20,0
1,mlp_out,ja,tier_2,standard_translation,0.0494,0.1143,20,0
2,residual,ja,tier_2,standard_translation,0.0008,0.7835,20,0
2,attn_out,ja,tier_2,standard_translation,-0.0614,0.0927,20,0
2,mlp_out,ja,tier_2,standard_translation,0.1807,0.2247,20,0
3,residual,ja,tier_2,standard_translation,0.0441,0.7619,20,0
3,attn_out,ja,tier_2,standard_translation,0.037,0.2022,20,0
3,mlp_out,ja,tier_2,standard_translation,-0.1082,0.1168,20,0
4,residual,ja,tier_2,standard_translation,0.038,0.5764,20,0
4,attn_out,ja,tier_2,standard_translation,0.0038,0.0657,20,0
4,mlp_out,ja,tier_2,standard_translation,0.0099,0.09,20,0
5,residual,ja,tier_2,standard_translation,0.068,0.4885,20,0
5,attn_out,ja,tier_2,standard_translation,0.0918,0.123,20,0
5,mlp_out,ja,tier_2,standard_translation,-0.0548,0.2869,20,0
6,residual,ja,tier_2,standard_translation,-0.0576,0.2724,20,0
6,attn_out,ja,tier_2,standard_translation,-0.1074,0.1207,20,0
6,mlp_out,ja,tier_2,standard_translation,-0.0784,0.0759,20,0
7,residual,ja,tier_2,standard_translation,-0.2151,0.3721,20,0
7,attn_out,ja,tier_2,standard_translation,-0.0447,0.095,20,0
7,mlp_out,ja,tier_2,standard_translation,-0.0003,0.2422,20,0
8,residual,ja,tier_2,standard_translation,-0.2616,0.5835,20,0
8,attn_out,ja,tier_2,standard_translation,0.0154,0.0707,20,0
8,mlp_out,ja,tier_2,standard_translation,0.0679,0.1227,20,0
9,residual,ja,tier_2,standard_translation,-0.2711,0.6141,20,0
9,attn_out,ja,tier_2,standard_translation,-0.0061,0.0472,20,0
9,mlp_out,ja,tier_2,standard_translation,0.1449,0.1413,20,0
10,residual,ja,tier_2,standard_translation,-0.2953,0.6658,20,0
10,attn_out,ja,tier_2,standard_translation,-0.0035,0.1617,20,0
10,mlp_out,ja,tier_2,standard_translation,-0.0663,0.243,20,0
11,residual,ja,tier_2,standard_translation,-0.3116,0.6299,20,0
11,attn_out,ja,tier_2,standard_translation,0.0069,0.0828,20,0
11,mlp_out,ja,tier_2,standard_translation,-0.0048,0.0949,20,0
12,residual,ja,tier_2,standard_translation,-0.3893,0.7263,20,0
12,attn_out,ja,tier_2,standard_translation,0.1066,0.2085,20,0
12,mlp_out,ja,tier_2,standard_translation,0.0313,0.1853,20,0
13,residual,ja,tier_2,standard_translation,-0.2833,0.5747,20,0
13,attn_out,ja,tier_2,standard_translation,-0.0193,0.0509,20,0
13,mlp_out,ja,tier_2,standard_translation,0.0512,0.1511,20,0
14,residual,ja,tier_2,standard_translation,-0.2177,0.5263,20,0
14,attn_out,ja,tier_2,standard_translation,0.0407,0.0859,20,0
14,mlp_out,ja,tier_2,standard_translation,0.0748,0.1207,20,0
15,residual,ja,tier_2,standard_translation,-0.2055,0.4256,20,0
15,attn_out,ja,tier_2,standard_translation,-0.005,0.0425,20,0
15,mlp_out,ja,tier_2,standard_translation,0.1491,0.1261,20,0
16,residual,ja,tier_2,standard_translation,-0.1888,0.3616,20,0
16,attn_out,ja,tier_2,standard_translation,0.032,0.1552,20,0
16,mlp_out,ja,tier_2,standard_translation,0.0808,0.1098,20,0
17,residual,ja,tier_2,standard_translation,-0.2291,0.5178,20,0
17,attn_out,ja,tier_2,standard_translation,-0.0066,0.0543,20,0
17,mlp_out,ja,tier_2,standard_translation,-0.0451,0.1235,20,0
18,residual,ja,tier_2,standard_translation,-0.0691,0.1281,20,0
18,attn_out,ja,tier_2,standard_translation,-0.012,0.0225,20,0
18,mlp_out,ja,tier_2,standard_translation,0.0149,0.0797,20,0
19,residual,ja,tier_2,standard_translation,-0.0358,0.2184,20,0
19,attn_out,ja,tier_2,standard_translation,-0.0357,0.0682,20,0
19,mlp_out,ja,tier_2,standard_translation,0.0139,0.0484,20,0
20,residual,ja,tier_2,standard_translation,-0.0951,0.164,20,0
20,attn_out,ja,tier_2,standard_translation,0.0038,0.0156,20,0
20,mlp_out,ja,tier_2,standard_translation,0.0065,0.0722,20,0
21,residual,ja,tier_2,standard_translation,-0.0166,0.2144,20,0
21,attn_out,ja,tier_2,standard_translation,0.0014,0.0123,20,0
21,mlp_out,ja,tier_2,standard_translation,0.0106,0.0726,20,0
22,residual,ja,tier_2,standard_translation,0.0098,0.0741,20,0
22,attn_out,ja,tier_2,standard_translation,-0.0022,0.0078,20,0
22,mlp_out,ja,tier_2,standard_translation,-0.0041,0.0381,20,0
23,residual,ja,tier_2,standard_translation,-0.0543,0.1174,20,0
23,attn_out,ja,tier_2,standard_translation,0.0014,0.0061,20,0
23,mlp_out,ja,tier_2,standard_translation,-0.0106,0.0173,20,0
24,residual,ja,tier_2,standard_translation,-0.0249,0.05,20,0
24,attn_out,ja,tier_2,standard_translation,0.0,0.0039,20,0
24,mlp_out,ja,tier_2,standard_translation,-0.0055,0.0279,20,0
25,residual,ja,tier_2,standard_translation,-0.0137,0.0456,20,0
25,attn_out,ja,tier_2,standard_translation,-0.0025,0.0054,20,0
25,mlp_out,ja,tier_2,standard_translation,-0.0075,0.0194,20,0
26,residual,ja,tier_2,standard_translation,-0.0179,0.0437,20,0
26,attn_out,ja,tier_2,standard_translation,0.0007,0.0063,20,0
26,mlp_out,ja,tier_2,standard_translation,0.0003,0.0043,20,0
27,residual,ja,tier_2,standard_translation,0.0,0.0,20,0
27,attn_out,ja,tier_2,standard_translation,0.0,0.0,20,0
27,mlp_out,ja,tier_2,standard_translation,0.0,0.0,20,0
0,residual,tr,tier_3,standard_translation,0.071,0.2602,20,0
0,attn_out,tr,tier_3,standard_translation,0.0669,0.2596,20,0
0,mlp_out,tr,tier_3,standard_translation,0.1213,0.2383,20,0
1,residual,tr,tier_3,standard_translation,0.0958,0.2277,20,0
1,attn_out,tr,tier_3,standard_translation,-0.0234,0.0328,20,0
1,mlp_out,tr,tier_3,standard_translation,-0.0396,0.1032,20,0
2,residual,tr,tier_3,standard_translation,0.0959,0.2287,20,0
2,attn_out,tr,tier_3,standard_translation,-0.0335,0.0459,20,0
2,mlp_out,tr,tier_3,standard_translation,-0.062,0.052,20,0
3,residual,tr,tier_3,standard_translation,0.0173,0.2001,20,0
3,attn_out,tr,tier_3,standard_translation,-0.0144,0.0605,20,0
3,mlp_out,tr,tier_3,standard_translation,-0.0518,0.0598,20,0
4,residual,tr,tier_3,standard_translation,0.0129,0.1922,20,0
4,attn_out,tr,tier_3,standard_translation,-0.0018,0.0494,20,0
4,mlp_out,tr,tier_3,standard_translation,-0.0333,0.0642,20,0
5,residual,tr,tier_3,standard_translation,-0.0142,0.1959,20,0
5,attn_out,tr,tier_3,standard_translation,0.0222,0.0243,20,0
5,mlp_out,tr,tier_3,standard_translation,-0.0412,0.094,20,0
6,residual,tr,tier_3,standard_translation,-0.0669,0.2669,20,0
6,attn_out,tr,tier_3,standard_translation,-0.0378,0.0761,20,0
6,mlp_out,tr,tier_3,standard_translation,-0.0974,0.1669,20,0
7,residual,tr,tier_3,standard_translation,-0.0318,0.3285,20,0
7,attn_out,tr,tier_3,standard_translation,-0.0154,0.1146,20,0
7,mlp_out,tr,tier_3,standard_translation,-0.0142,0.0518,20,0
8,residual,tr,tier_3,standard_translation,-0.0182,0.3072,20,0
8,attn_out,tr,tier_3,standard_translation,0.0213,0.0532,20,0
8,mlp_out,tr,tier_3,standard_translation,-0.0267,0.0875,20,0
9,residual,tr,tier_3,standard_translation,0.006,0.2668,20,0
9,attn_out,tr,tier_3,standard_translation,0.0197,0.0904,20,0
9,mlp_out,tr,tier_3,standard_translation,-0.0637,0.1467,20,0
10,residual,tr,tier_3,standard_translation,-0.029,0.2849,20,0
10,attn_out,tr,tier_3,standard_translation,-0.0273,0.0496,20,0
10,mlp_out,tr,tier_3,standard_translation,-0.0841,0.2055,20,0
11,residual,tr,tier_3,standard_translation,-0.1059,0.2782,20,0
11,attn_out,tr,tier_3,standard_translation,-0.0647,0.0436,20,0
11,mlp_out,tr,tier_3,standard_translation,-0.0716,0.0555,20,0
12,residual,tr,tier_3,standard_translation,-0.1778,0.2718,20,0
12,attn_out,tr,tier_3,standard_translation,-0.056,0.0738,20,0
12,mlp_out,tr,tier_3,standard_translation,-0.1087,0.0568,20,0
13,residual,tr,tier_3,standard_translation,-0.1981,0.2377,20,0
13,attn_out,tr,tier_3,standard_translation,-0.027,0.0869,20,0
13,mlp_out,tr,tier_3,standard_translation,-0.0796,0.0527,20,0
14,residual,tr,tier_3,standard_translation,-0.1966,0.23,20,0
14,attn_out,tr,tier_3,standard_translation,-0.0416,0.0652,20,0
14,mlp_out,tr,tier_3,standard_translation,-0.154,0.137,20,0
15,residual,tr,tier_3,standard_translation,-0.1965,0.2254,20,0
15,attn_out,tr,tier_3,standard_translation,0.0192,0.0542,20,0
15,mlp_out,tr,tier_3,standard_translation,-0.0766,0.0479,20,0
16,residual,tr,tier_3,standard_translation,-0.1874,0.2484,20,0
16,attn_out,tr,tier_3,standard_translation,0.037,0.0278,20,0
16,mlp_out,tr,tier_3,standard_translation,-0.0603,0.0841,20,0
17,residual,tr,tier_3,standard_translation,-0.1647,0.2532,20,0
17,attn_out,tr,tier_3,standard_translation,0.0031,0.0195,20,0
17,mlp_out,tr,tier_3,standard_translation,-0.086,0.1238,20,0
18,residual,tr,tier_3,standard_translation,0.0219,0.0699,20,0
18,attn_out,tr,tier_3,standard_translation,0.0247,0.0154,20,0
18,mlp_out,tr,tier_3,standard_translation,0.005,0.0316,20,0
19,residual,tr,tier_3,standard_translation,0.0269,0.0839,20,0
19,attn_out,tr,tier_3,standard_translation,-0.0008,0.0148,20,0
19,mlp_out,tr,tier_3,standard_translation,-0.0061,0.0101,20,0
